WARNING: This is a development server. Do not use it in a production deployment. Use a production WSGI server instead.
 * Running on http://127.0.0.1:5000
Press CTRL+C to quit
 * Restarting with stat
 * Debugger is active!
 * Debugger PIN: 288-462-665
127.0.0.1 - - [24/Jun/2026 16:00:29] "GET /api/health HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:39:37] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:39:37] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:39:37] "GET /api/prediction?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:39:37] "GET /api/charts?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:39:42] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:39:42] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:39:42] "GET /api/prediction?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:39:42] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:39:42] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:39:42] "GET /api/prediction?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:39:42] "GET /api/charts?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:39:42] "GET /api/charts?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:39:45] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:39:45] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:39:45] "GET /api/prediction?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:39:45] "GET /api/charts?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:39:50] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:39:50] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:39:50] "GET /api/prediction?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:39:50] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:39:50] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:39:50] "GET /api/prediction?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:39:50] "GET /api/charts?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:39:50] "GET /api/charts?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:39:52] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:39:52] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:39:52] "GET /api/prediction?mission_id=5 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:39:52] "GET /api/charts?mission_id=5 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:39:53] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:39:53] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:39:53] "GET /api/prediction?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:39:53] "GET /api/charts?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:39:58] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:39:58] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:39:58] "GET /api/prediction?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:39:58] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:39:58] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:39:58] "GET /api/prediction?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:39:58] "GET /api/charts?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:39:58] "GET /api/charts?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:40:06] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:40:06] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:40:06] "GET /api/prediction?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:40:06] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:40:06] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:40:06] "GET /api/prediction?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:40:06] "GET /api/charts?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:40:06] "GET /api/charts?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:40:14] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:40:14] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:40:14] "GET /api/prediction?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:40:14] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:40:14] "GET /api/prediction?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:40:14] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:40:14] "GET /api/charts?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:40:14] "GET /api/charts?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:40:22] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:40:22] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:40:22] "GET /api/prediction?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:40:22] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:40:22] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:40:22] "GET /api/prediction?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:40:22] "GET /api/charts?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:40:22] "GET /api/charts?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:40:52] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:40:52] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:40:52] "GET /api/prediction?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:40:52] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:40:52] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:40:52] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:40:52] "GET /api/prediction?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:40:52] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:40:52] "GET /api/prediction?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:40:52] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:40:52] "GET /api/prediction?mission_id=5 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:40:52] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:40:52] "GET /api/charts?mission_id=5 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:40:52] "GET /api/charts?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:40:52] "GET /api/charts?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:40:52] "GET /api/charts?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:41:20] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:41:20] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:41:20] "GET /api/prediction?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:41:20] "GET /api/charts?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:41:21] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:41:21] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:41:21] "GET /api/prediction?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:41:21] "GET /api/charts?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:41:29] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:41:29] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:41:29] "GET /api/prediction?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:41:29] "GET /api/charts?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:41:37] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:41:37] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:41:37] "GET /api/prediction?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:41:37] "GET /api/charts?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:41:45] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:41:45] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:41:45] "GET /api/prediction?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:41:45] "GET /api/charts?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:41:52] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:41:52] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:41:52] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:41:52] "GET /api/prediction?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:41:52] "GET /api/prediction?mission_id=5 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:41:52] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:41:52] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:41:52] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:41:52] "GET /api/prediction?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:41:52] "GET /api/charts?mission_id=5 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:41:52] "GET /api/charts?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:41:52] "GET /api/charts?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:41:53] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:41:53] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:41:53] "GET /api/prediction?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:41:53] "GET /api/charts?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:42:01] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:42:01] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:42:01] "GET /api/prediction?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:42:01] "GET /api/charts?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:42:09] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:42:09] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:42:09] "GET /api/prediction?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:42:09] "GET /api/charts?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:42:17] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:42:17] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:42:17] "GET /api/prediction?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:42:17] "GET /api/charts?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:42:25] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:42:25] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:42:25] "GET /api/prediction?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:42:25] "GET /api/charts?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:42:33] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:42:33] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:42:33] "GET /api/prediction?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:42:33] "GET /api/charts?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:42:41] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:42:41] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:42:41] "GET /api/prediction?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:42:41] "GET /api/charts?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:42:49] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:42:49] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:42:49] "GET /api/prediction?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:42:49] "GET /api/charts?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:42:52] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:42:52] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:42:52] "GET /api/prediction?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:42:52] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:42:52] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:42:52] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:42:52] "GET /api/prediction?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:42:52] "GET /api/prediction?mission_id=5 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:42:52] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:42:52] "GET /api/charts?mission_id=5 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:42:52] "GET /api/charts?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:42:52] "GET /api/charts?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:42:57] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:42:57] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:42:57] "GET /api/prediction?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:42:57] "GET /api/charts?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:43:05] "GET /api/prediction?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:43:05] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:43:05] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:43:05] "GET /api/charts?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:43:52] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:43:52] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:43:52] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:43:52] "GET /api/prediction?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:43:52] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:43:52] "GET /api/prediction?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:43:52] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:43:52] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:43:52] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:43:52] "GET /api/prediction?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:43:52] "GET /api/prediction?mission_id=5 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:43:52] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:43:52] "GET /api/charts?mission_id=5 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:43:52] "GET /api/charts?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:43:52] "GET /api/charts?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:43:52] "GET /api/charts?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:44:52] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:44:52] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:44:52] "GET /api/prediction?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:44:52] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:44:52] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:44:52] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:44:52] "GET /api/prediction?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:44:52] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:44:52] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:44:52] "GET /api/prediction?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:44:52] "GET /api/prediction?mission_id=5 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:44:52] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:44:52] "GET /api/charts?mission_id=5 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:44:52] "GET /api/charts?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:44:52] "GET /api/charts?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:44:52] "GET /api/charts?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:45:52] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:45:52] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:45:52] "GET /api/prediction?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:45:52] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:45:52] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:45:52] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:45:52] "GET /api/prediction?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:45:52] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:45:52] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:45:52] "GET /api/prediction?mission_id=5 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:45:52] "GET /api/prediction?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:45:52] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:45:52] "GET /api/charts?mission_id=5 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:45:52] "GET /api/charts?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:45:52] "GET /api/charts?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:45:52] "GET /api/charts?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:46:02] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:46:02] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:46:02] "GET /api/prediction?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:46:02] "GET /api/charts?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:46:09] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:46:09] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:46:09] "GET /api/prediction?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:46:09] "GET /api/charts?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:46:17] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:46:17] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:46:17] "GET /api/prediction?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:46:17] "GET /api/charts?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:46:22] "POST /api/import/upload HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:46:22] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:46:22] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:46:22] "GET /api/prediction?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:46:22] "GET /api/charts?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:46:25] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:46:25] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:46:25] "GET /api/prediction?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:46:25] "GET /api/charts?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:46:31] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:46:31] "GET /api/charts?mission_id=11 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:46:31] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:46:31] "GET /api/prediction?mission_id=11 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:46:40] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:46:40] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:46:40] "GET /api/charts?mission_id=11 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:46:40] "GET /api/prediction?mission_id=11 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:46:48] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:46:48] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:46:48] "GET /api/charts?mission_id=11 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:46:48] "GET /api/prediction?mission_id=11 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:46:52] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:46:52] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:46:52] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:46:52] "GET /api/prediction?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:46:52] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:46:52] "GET /api/prediction?mission_id=5 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:46:52] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:46:52] "GET /api/prediction?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:46:52] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:46:52] "GET /api/charts?mission_id=5 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:46:52] "GET /api/charts?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:46:52] "GET /api/charts?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:46:56] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:46:56] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:46:56] "GET /api/prediction?mission_id=11 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:46:56] "GET /api/charts?mission_id=11 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:47:04] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:47:04] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:47:04] "GET /api/prediction?mission_id=11 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:47:04] "GET /api/charts?mission_id=11 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:47:12] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:47:12] "GET /api/missions HTTP/1.1" 200 -
